demand_lag1,demand_lag2,rolling_mean3,visit_count,stok_prev,AMC,sigma_bln,ADI,CV2,bulan,ABC_enc,VEN_enc,kategori_enc,demand_winsor,obat,periode,split
0.0,0.0,0.0,102,598.0,2.5,5.95,2.0,0.1111,11,0,1,1,0.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-11,validation
0.0,0.0,0.0,263,598.0,2.5,5.95,2.0,0.1111,12,0,1,1,0.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,65.5,61.45,2.0,0.8802,1,1,0,2,14.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-01,train
14.0,0.0,14.0,541,786.0,65.5,61.45,2.0,0.8802,2,1,0,2,195.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-02,train
195.0,14.0,104.5,521,329.0,65.5,61.45,2.0,0.8802,3,1,0,2,30.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-03,train
30.0,195.0,79.66666666666667,417,735.0,65.5,61.45,2.0,0.8802,4,1,0,2,31.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-04,train
31.0,30.0,85.33333333333333,389,704.0,65.5,61.45,2.0,0.8802,5,1,0,2,56.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-05,train
56.0,31.0,39.0,274,648.0,65.5,61.45,2.0,0.8802,6,1,0,2,20.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-06,train
20.0,56.0,35.666666666666664,351,628.0,65.5,61.45,2.0,0.8802,7,1,0,2,19.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-07,train
19.0,20.0,31.666666666666668,450,609.0,65.5,61.45,2.0,0.8802,8,1,0,2,165.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-08,train
165.0,19.0,68.0,646,444.0,65.5,61.45,2.0,0.8802,9,1,0,2,120.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-09,train
120.0,165.0,101.33333333333333,1097,324.0,65.5,61.45,2.0,0.8802,10,1,0,2,195.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-10,train
195.0,120.0,160.0,102,329.0,65.5,61.45,2.0,0.8802,11,1,0,2,104.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-11,validation
104.0,195.0,139.66666666666666,263,329.0,65.5,61.45,2.0,0.8802,12,1,0,2,12.0,TRANSAMIN (ASAM TRANEXAMAT 500MG) TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,16.67,55.28,12.0,0.0,1,0,1,0,0.0,TREMENZA TAB,2025-01,train
0.0,0.0,0.0,541,100.0,16.67,55.28,12.0,0.0,2,0,1,0,0.0,TREMENZA TAB,2025-02,train
0.0,0.0,0.0,521,100.0,16.67,55.28,12.0,0.0,3,0,1,0,0.0,TREMENZA TAB,2025-03,train
0.0,0.0,0.0,417,100.0,16.67,55.28,12.0,0.0,4,0,1,0,0.0,TREMENZA TAB,2025-04,train
0.0,0.0,0.0,389,100.0,16.67,55.28,12.0,0.0,5,0,1,0,0.0,TREMENZA TAB,2025-05,train
0.0,0.0,0.0,274,100.0,16.67,55.28,12.0,0.0,6,0,1,0,0.0,TREMENZA TAB,2025-06,train
0.0,0.0,0.0,351,100.0,16.67,55.28,12.0,0.0,7,0,1,0,0.0,TREMENZA TAB,2025-07,train
0.0,0.0,0.0,450,100.0,16.67,55.28,12.0,0.0,8,0,1,0,0.0,TREMENZA TAB,2025-08,train
0.0,0.0,0.0,646,100.0,16.67,55.28,12.0,0.0,9,0,1,0,0.0,TREMENZA TAB,2025-09,train
0.0,0.0,0.0,1097,100.0,16.67,55.28,12.0,0.0,10,0,1,0,200.0,TREMENZA TAB,2025-10,train
200.0,0.0,66.66666666666667,102,100.0,16.67,55.28,12.0,0.0,11,0,1,0,0.0,TREMENZA TAB,2025-11,validation
0.0,200.0,66.66666666666667,263,100.0,16.67,55.28,12.0,0.0,12,0,1,0,0.0,TREMENZA TAB,2025-12,test
0.0,0.0,0.0,346,0.0,128.75,162.35,2.1667,0.5109,1,2,1,0,295.0,TRIANTA TABLET,2025-01,train
295.0,0.0,295.0,541,695.0,128.75,162.35,2.1667,0.5109,2,2,1,0,0.0,TRIANTA TABLET,2025-02,train
0.0,295.0,147.5,521,695.0,128.75,162.35,2.1667,0.5109,3,2,1,0,345.0,TRIANTA TABLET,2025-03,train
345.0,0.0,213.33333333333334,417,905.0,128.75,162.35,2.1667,0.5109,4,2,1,0,375.0,TRIANTA TABLET,2025-04,train
375.0,345.0,240.0,389,530.0,128.75,162.35,2.1667,0.5109,5,2,1,0,395.0,TRIANTA TABLET,2025-05,train
395.0,375.0,371.6666666666667,274,135.0,128.75,162.35,2.1667,0.5109,6,2,1,0,110.0,TRIANTA TABLET,2025-06,train
110.0,395.0,293.3333333333333,351,25.0,128.75,162.35,2.1667,0.5109,7,2,1,0,20.0,TRIANTA TABLET,2025-07,train
20.0,110.0,175.0,450,5.0,128.75,162.35,2.1667,0.5109,8,2,1,0,5.0,TRIANTA TABLET,2025-08,train
5.0,20.0,45.0,646,5.0,128.75,162.35,2.1667,0.5109,9,2,1,0,0.0,TRIANTA TABLET,2025-09,train
0.0,5.0,8.333333333333334,1097,5.0,128.75,162.35,2.1667,0.5109,10,2,1,0,0.0,TRIANTA TABLET,2025-10,train
0.0,0.0,1.6666666666666667,102,5.0,128.75,162.35,2.1667,0.5109,11,2,1,0,0.0,TRIANTA TABLET,2025-11,validation
0.0,0.0,0.0,263,5.0,128.75,162.35,2.1667,0.5109,12,2,1,0,0.0,TRIANTA TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,25.83,24.13,2.2857,0.2484,1,1,0,1,0.0,URINTER TABLET,2025-01,train
0.0,0.0,0.0,541,260.0,25.83,24.13,2.2857,0.2484,2,1,0,1,0.0,URINTER TABLET,2025-02,train
0.0,0.0,0.0,521,260.0,25.83,24.13,2.2857,0.2484,3,1,0,1,40.0,URINTER TABLET,2025-03,train
40.0,0.0,13.333333333333334,417,260.0,25.83,24.13,2.2857,0.2484,4,1,0,1,35.0,URINTER TABLET,2025-04,train
35.0,40.0,25.0,389,260.0,25.83,24.13,2.2857,0.2484,5,1,0,1,30.0,URINTER TABLET,2025-05,train
30.0,35.0,35.0,274,230.0,25.83,24.13,2.2857,0.2484,6,1,0,1,6.0,URINTER TABLET,2025-06,train
6.0,30.0,23.666666666666668,351,224.0,25.83,24.13,2.2857,0.2484,7,1,0,1,16.0,URINTER TABLET,2025-07,train
16.0,6.0,17.333333333333332,450,224.0,25.83,24.13,2.2857,0.2484,8,1,0,1,26.0,URINTER TABLET,2025-08,train
26.0,16.0,16.0,646,198.0,25.83,24.13,2.2857,0.2484,9,1,0,1,70.0,URINTER TABLET,2025-09,train
70.0,26.0,37.333333333333336,1097,128.0,25.83,24.13,2.2857,0.2484,10,1,0,1,50.0,URINTER TABLET,2025-10,train
50.0,70.0,48.666666666666664,102,78.0,25.83,24.13,2.2857,0.2484,11,1,0,1,39.0,URINTER TABLET,2025-11,validation
39.0,50.0,53.0,263,78.0,25.83,24.13,2.2857,0.2484,12,1,0,1,28.0,URINTER TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,1.33,2.09,3.0,0.1563,1,0,0,1,0.0,VENTOLIN NEBULLIZER,2025-01,train
0.0,0.0,0.0,541,11.0,1.33,2.09,3.0,0.1563,2,0,0,1,0.0,VENTOLIN NEBULLIZER,2025-02,train
0.0,0.0,0.0,521,11.0,1.33,2.09,3.0,0.1563,3,0,0,1,0.0,VENTOLIN NEBULLIZER,2025-03,train
0.0,0.0,0.0,417,11.0,1.33,2.09,3.0,0.1563,4,0,0,1,3.0,VENTOLIN NEBULLIZER,2025-04,train
3.0,0.0,1.0,389,11.0,1.33,2.09,3.0,0.1563,5,0,0,1,6.0,VENTOLIN NEBULLIZER,2025-05,train
6.0,3.0,3.0,274,5.0,1.33,2.09,3.0,0.1563,6,0,0,1,5.0,VENTOLIN NEBULLIZER,2025-06,train
5.0,6.0,4.666666666666667,351,5.0,1.33,2.09,3.0,0.1563,7,0,0,1,4.0,VENTOLIN NEBULLIZER,2025-07,train
4.0,5.0,5.0,450,5.0,1.33,2.09,3.0,0.1563,8,0,0,1,3.0,VENTOLIN NEBULLIZER,2025-08,train
3.0,4.0,4.0,646,5.0,1.33,2.09,3.0,0.1563,9,0,0,1,2.0,VENTOLIN NEBULLIZER,2025-09,train
2.0,3.0,3.0,1097,13.0,1.33,2.09,3.0,0.1563,10,0,0,1,5.0,VENTOLIN NEBULLIZER,2025-10,train
5.0,2.0,3.3333333333333335,102,8.0,1.33,2.09,3.0,0.1563,11,0,0,1,0.0,VENTOLIN NEBULLIZER,2025-11,validation
0.0,5.0,2.3333333333333335,263,8.0,1.33,2.09,3.0,0.1563,12,0,0,1,0.0,VENTOLIN NEBULLIZER,2025-12,test
0.0,0.0,0.0,346,0.0,0.08,0.28,12.0,0.0,1,0,0,0,0.0,VENTOLIN SIRUP,2025-01,train
0.0,0.0,0.0,541,0.0,0.08,0.28,12.0,0.0,2,0,0,0,0.0,VENTOLIN SIRUP,2025-02,train
0.0,0.0,0.0,521,0.0,0.08,0.28,12.0,0.0,3,0,0,0,0.0,VENTOLIN SIRUP,2025-03,train
0.0,0.0,0.0,417,0.0,0.08,0.28,12.0,0.0,4,0,0,0,1.0,VENTOLIN SIRUP,2025-04,train
1.0,0.0,0.3333333333333333,389,0.0,0.08,0.28,12.0,0.0,5,0,0,0,0.0,VENTOLIN SIRUP,2025-05,train
0.0,1.0,0.3333333333333333,274,0.0,0.08,0.28,12.0,0.0,6,0,0,0,0.0,VENTOLIN SIRUP,2025-06,train
0.0,0.0,0.3333333333333333,351,0.0,0.08,0.28,12.0,0.0,7,0,0,0,0.0,VENTOLIN SIRUP,2025-07,train
0.0,0.0,0.0,450,0.0,0.08,0.28,12.0,0.0,8,0,0,0,0.0,VENTOLIN SIRUP,2025-08,train
0.0,0.0,0.0,646,0.0,0.08,0.28,12.0,0.0,9,0,0,0,0.0,VENTOLIN SIRUP,2025-09,train
0.0,0.0,0.0,1097,0.0,0.08,0.28,12.0,0.0,10,0,0,0,0.0,VENTOLIN SIRUP,2025-10,train
0.0,0.0,0.0,102,0.0,0.08,0.28,12.0,0.0,11,0,0,0,0.0,VENTOLIN SIRUP,2025-11,validation
0.0,0.0,0.0,263,0.0,0.08,0.28,12.0,0.0,12,0,0,0,0.0,VENTOLIN SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,3.6666666666666665,0.0,2.2857,0.0,1,0,0,3,6.0,"VERBAN ELASTIS 10CM X 4,5M",2025-01,train
6.0,0.0,6.0,541,16.0,3.6666666666666665,0.0,2.2857,0.0,2,0,0,3,5.0,"VERBAN ELASTIS 10CM X 4,5M",2025-02,train
5.0,6.0,5.5,521,16.0,3.6666666666666665,0.0,2.2857,0.0,3,0,0,3,5.0,"VERBAN ELASTIS 10CM X 4,5M",2025-03,train
5.0,5.0,5.333333333333333,417,16.0,3.6666666666666665,0.0,2.2857,0.0,4,0,0,3,4.0,"VERBAN ELASTIS 10CM X 4,5M",2025-04,train
4.0,5.0,4.666666666666667,389,16.0,3.6666666666666665,0.0,2.2857,0.0,5,0,0,3,3.0,"VERBAN ELASTIS 10CM X 4,5M",2025-05,train
3.0,4.0,4.0,274,16.0,3.6666666666666665,0.0,2.2857,0.0,6,0,0,3,2.0,"VERBAN ELASTIS 10CM X 4,5M",2025-06,train
2.0,3.0,3.0,351,16.0,3.6666666666666665,0.0,2.2857,0.0,7,0,0,3,2.0,"VERBAN ELASTIS 10CM X 4,5M",2025-07,train
2.0,2.0,2.3333333333333335,450,16.0,3.6666666666666665,0.0,2.2857,0.0,8,0,0,3,1.0,"VERBAN ELASTIS 10CM X 4,5M",2025-08,train
1.0,2.0,1.6666666666666667,646,26.0,3.6666666666666665,0.0,2.2857,0.0,9,0,0,3,5.0,"VERBAN ELASTIS 10CM X 4,5M",2025-09,train
5.0,1.0,2.6666666666666665,1097,21.0,3.6666666666666665,0.0,2.2857,0.0,10,0,0,3,5.0,"VERBAN ELASTIS 10CM X 4,5M",2025-10,train
5.0,5.0,3.6666666666666665,102,16.0,3.6666666666666665,0.0,2.2857,0.0,11,0,0,3,4.0,"VERBAN ELASTIS 10CM X 4,5M",2025-11,validation
4.0,5.0,4.666666666666667,263,16.0,3.6666666666666665,0.0,2.2857,0.0,12,0,0,3,2.0,"VERBAN ELASTIS 10CM X 4,5M",2025-12,test
0.0,0.0,0.0,346,0.0,0.9166666666666666,0.0,2.2857,0.0,1,0,0,3,6.0,"VERBAN ELASTIS 15CM X 4,5M",2025-01,train
6.0,0.0,6.0,541,16.0,0.9166666666666666,0.0,2.2857,0.0,2,0,0,3,5.0,"VERBAN ELASTIS 15CM X 4,5M",2025-02,train
5.0,6.0,5.5,521,16.0,0.9166666666666666,0.0,2.2857,0.0,3,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-03,train
0.0,5.0,3.6666666666666665,417,16.0,0.9166666666666666,0.0,2.2857,0.0,4,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-04,train
0.0,0.0,1.6666666666666667,389,16.0,0.9166666666666666,0.0,2.2857,0.0,5,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-05,train
0.0,0.0,0.0,274,16.0,0.9166666666666666,0.0,2.2857,0.0,6,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-06,train
0.0,0.0,0.0,351,16.0,0.9166666666666666,0.0,2.2857,0.0,7,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-07,train
0.0,0.0,0.0,450,16.0,0.9166666666666666,0.0,2.2857,0.0,8,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-08,train
0.0,0.0,0.0,646,16.0,0.9166666666666666,0.0,2.2857,0.0,9,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-09,train
0.0,0.0,0.0,1097,16.0,0.9166666666666666,0.0,2.2857,0.0,10,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-10,train
0.0,0.0,0.0,102,16.0,0.9166666666666666,0.0,2.2857,0.0,11,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-11,validation
0.0,0.0,0.0,263,16.0,0.9166666666666666,0.0,2.2857,0.0,12,0,0,3,0.0,"VERBAN ELASTIS 15CM X 4,5M",2025-12,test
0.0,0.0,0.0,346,0.0,1.5833333333333333,0.0,2.2857,0.0,1,0,0,3,6.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-01,train
6.0,0.0,6.0,541,16.0,1.5833333333333333,0.0,2.2857,0.0,2,0,0,3,5.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-02,train
5.0,6.0,5.5,521,16.0,1.5833333333333333,0.0,2.2857,0.0,3,0,0,3,0.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-03,train
0.0,5.0,3.6666666666666665,417,11.0,1.5833333333333333,0.0,2.2857,0.0,4,0,0,3,2.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-04,train
2.0,0.0,2.3333333333333335,389,9.0,1.5833333333333333,0.0,2.2857,0.0,5,0,0,3,2.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-05,train
2.0,2.0,1.3333333333333333,274,9.0,1.5833333333333333,0.0,2.2857,0.0,6,0,0,3,2.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-06,train
2.0,2.0,2.0,351,9.0,1.5833333333333333,0.0,2.2857,0.0,7,0,0,3,1.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-07,train
1.0,2.0,1.6666666666666667,450,9.0,1.5833333333333333,0.0,2.2857,0.0,8,0,0,3,1.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-08,train
1.0,1.0,1.3333333333333333,646,26.0,1.5833333333333333,0.0,2.2857,0.0,9,0,0,3,0.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-09,train
0.0,1.0,0.6666666666666666,1097,26.0,1.5833333333333333,0.0,2.2857,0.0,10,0,0,3,0.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-10,train
0.0,0.0,0.3333333333333333,102,26.0,1.5833333333333333,0.0,2.2857,0.0,11,0,0,3,0.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-11,validation
0.0,0.0,0.0,263,26.0,1.5833333333333333,0.0,2.2857,0.0,12,0,0,3,0.0,"VERBAN ELASTIS 7,5CM X 4,5M",2025-12,test
0.0,0.0,0.0,346,0.0,3.08,4.87,2.6667,1.0402,1,0,1,0,7.0,WOODS ANTITUSIVE SIRUP 100ML,2025-01,train
7.0,0.0,7.0,541,1.0,3.08,4.87,2.6667,1.0402,2,0,1,0,1.0,WOODS ANTITUSIVE SIRUP 100ML,2025-02,train
1.0,7.0,4.0,521,1.0,3.08,4.87,2.6667,1.0402,3,0,1,0,0.0,WOODS ANTITUSIVE SIRUP 100ML,2025-03,train
0.0,1.0,2.6666666666666665,417,1.0,3.08,4.87,2.6667,1.0402,4,0,1,0,0.0,WOODS ANTITUSIVE SIRUP 100ML,2025-04,train
0.0,0.0,0.3333333333333333,389,1.0,3.08,4.87,2.6667,1.0402,5,0,1,0,0.0,WOODS ANTITUSIVE SIRUP 100ML,2025-05,train
0.0,0.0,0.0,274,20.0,3.08,4.87,2.6667,1.0402,6,0,1,0,3.0,WOODS ANTITUSIVE SIRUP 100ML,2025-06,train
3.0,0.0,1.0,351,17.0,3.08,4.87,2.6667,1.0402,7,0,1,0,17.0,WOODS ANTITUSIVE SIRUP 100ML,2025-07,train
17.0,3.0,6.666666666666667,450,10.0,3.08,4.87,2.6667,1.0402,8,0,1,0,7.0,WOODS ANTITUSIVE SIRUP 100ML,2025-08,train
7.0,17.0,9.0,646,3.0,3.08,4.87,2.6667,1.0402,9,0,1,0,1.0,WOODS ANTITUSIVE SIRUP 100ML,2025-09,train
1.0,7.0,8.333333333333334,1097,2.0,3.08,4.87,2.6667,1.0402,10,0,1,0,1.0,WOODS ANTITUSIVE SIRUP 100ML,2025-10,train
1.0,1.0,3.0,102,1.0,3.08,4.87,2.6667,1.0402,11,0,1,0,0.0,WOODS ANTITUSIVE SIRUP 100ML,2025-11,validation
0.0,1.0,0.6666666666666666,263,1.0,3.08,4.87,2.6667,1.0402,12,0,1,0,0.0,WOODS ANTITUSIVE SIRUP 100ML,2025-12,test
0.0,0.0,0.0,346,0.0,5.92,4.23,2.1,0.3856,1,0,1,3,6.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-01,train
6.0,0.0,6.0,541,20.0,5.92,4.23,2.1,0.3856,2,0,1,3,5.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-02,train
5.0,6.0,5.5,521,11.0,5.92,4.23,2.1,0.3856,3,0,1,3,3.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-03,train
3.0,5.0,4.666666666666667,417,11.0,5.92,4.23,2.1,0.3856,4,0,1,3,17.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-04,train
17.0,3.0,8.333333333333334,389,9.0,5.92,4.23,2.1,0.3856,5,0,1,3,9.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-05,train
9.0,17.0,9.666666666666666,274,10.0,5.92,4.23,2.1,0.3856,6,0,1,3,7.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-06,train
7.0,9.0,11.0,351,3.0,5.92,4.23,2.1,0.3856,7,0,1,3,4.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-07,train
4.0,7.0,6.666666666666667,450,9.0,5.92,4.23,2.1,0.3856,8,0,1,3,9.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-08,train
9.0,4.0,6.666666666666667,646,9.0,5.92,4.23,2.1,0.3856,9,0,1,3,7.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-09,train
7.0,9.0,6.666666666666667,1097,9.0,5.92,4.23,2.1,0.3856,10,0,1,3,5.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-10,train
5.0,7.0,7.0,102,11.0,5.92,4.23,2.1,0.3856,11,0,1,3,4.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-11,validation
4.0,5.0,5.333333333333333,263,11.0,5.92,4.23,2.1,0.3856,12,0,1,3,2.0,WOODS EKSPEKTORAN SIRUP 100ML,2025-12,test
0.0,0.0,0.0,346,0.0,139.5,110.25,2.125,0.2185,1,2,0,1,54.0,ZEGAVIT TABLET,2025-01,train
54.0,0.0,54.0,541,216.0,139.5,110.25,2.125,0.2185,2,2,0,1,270.0,ZEGAVIT TABLET,2025-02,train
270.0,54.0,162.0,521,216.0,139.5,110.25,2.125,0.2185,3,2,0,1,140.0,ZEGAVIT TABLET,2025-03,train
140.0,270.0,154.66666666666666,417,760.0,139.5,110.25,2.125,0.2185,4,2,0,1,154.0,ZEGAVIT TABLET,2025-04,train
154.0,140.0,188.0,389,606.0,139.5,110.25,2.125,0.2185,5,2,0,1,220.0,ZEGAVIT TABLET,2025-05,train
220.0,154.0,171.33333333333334,274,386.0,139.5,110.25,2.125,0.2185,6,2,0,1,146.0,ZEGAVIT TABLET,2025-06,train
146.0,220.0,173.33333333333334,351,240.0,139.5,110.25,2.125,0.2185,7,2,0,1,222.0,ZEGAVIT TABLET,2025-07,train
222.0,146.0,196.0,450,318.0,139.5,110.25,2.125,0.2185,8,2,0,1,108.0,ZEGAVIT TABLET,2025-08,train
108.0,222.0,158.66666666666666,646,510.0,139.5,110.25,2.125,0.2185,9,2,0,1,360.0,ZEGAVIT TABLET,2025-09,train
360.0,108.0,230.0,1097,270.0,139.5,110.25,2.125,0.2185,10,2,0,1,270.0,ZEGAVIT TABLET,2025-10,train
270.0,360.0,246.0,102,270.0,139.5,110.25,2.125,0.2185,11,2,0,1,0.0,ZEGAVIT TABLET,2025-11,validation
0.0,270.0,210.0,263,270.0,139.5,110.25,2.125,0.2185,12,2,0,1,0.0,ZEGAVIT TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,9.17,27.53,9.0,0.6694,1,0,0,0,10.0,ZINK TABLET,2025-01,train
10.0,0.0,10.0,541,190.0,9.17,27.53,9.0,0.6694,2,0,0,0,8.0,ZINK TABLET,2025-02,train
8.0,10.0,9.0,521,190.0,9.17,27.53,9.0,0.6694,3,0,0,0,6.0,ZINK TABLET,2025-03,train
6.0,8.0,8.0,417,190.0,9.17,27.53,9.0,0.6694,4,0,0,0,4.0,ZINK TABLET,2025-04,train
4.0,6.0,6.0,389,190.0,9.17,27.53,9.0,0.6694,5,0,0,0,2.0,ZINK TABLET,2025-05,train
2.0,4.0,4.0,274,190.0,9.17,27.53,9.0,0.6694,6,0,0,0,0.0,ZINK TABLET,2025-06,train
0.0,2.0,2.0,351,190.0,9.17,27.53,9.0,0.6694,7,0,0,0,0.0,ZINK TABLET,2025-07,train
0.0,0.0,0.6666666666666666,450,190.0,9.17,27.53,9.0,0.6694,8,0,0,0,0.0,ZINK TABLET,2025-08,train
0.0,0.0,0.0,646,190.0,9.17,27.53,9.0,0.6694,9,0,0,0,100.0,ZINK TABLET,2025-09,train
100.0,0.0,33.333333333333336,1097,190.0,9.17,27.53,9.0,0.6694,10,0,0,0,0.0,ZINK TABLET,2025-10,train
0.0,100.0,33.333333333333336,102,190.0,9.17,27.53,9.0,0.6694,11,0,0,0,0.0,ZINK TABLET,2025-11,validation
0.0,0.0,33.333333333333336,263,190.0,9.17,27.53,9.0,0.6694,12,0,0,0,0.0,ZINK TABLET,2025-12,test
